Code,Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
ATG,Antigua and Barbuda,0.15836974678633,0.16485440832001,0.18588947034285,0.18747265404599,0.17342493924981,0.19801543143645,0.18603325238717,0.19997199469854,0.20495559646282,0.2103920498648,0.21379823853037,0.1971201610579,0.23103065995587,0.16765353640854,0.18706370840873,0.19127827907337,0.19722744431547,0.23270588984307,0.24426106473425,0.24397974081649,0.24629032098056,0.24793483503069,0.24963742469656,0.24676127500625,0.26342438063891,0.27247043560046,0.27096814000516,0.28279963230309,0.28838139189237,0.29194109019095,0.22514250022986,0.22257819009232,0.24034762713034,0.25466863261139,0.25827968280941,0.26473517429708,0.28830738133839,0.30667382450774,0.32425014503498,0.35684639579284,0.34685529562326,0.27881257570168,0.2930324272589,0.32666818260701,0.34735962773558,0.35892221233281,0.38376355768236,0.34573139785724,0.36346838863549,0.40723057828239,0.34131376629119,0.37104908368406,0.37226967088859,0.38855617147726
AUS,Australia,315.02695138428,321.30458051496,333.45076061643,340.79413508153,355.47432527735,364.87062130952,367.98898321674,374.70692487176,365.66722473514,369.87155846342,377.06451760985,380.21248309905,387.50859140196,374.5064204219,386.64540787269,402.60087597636,407.69387975738,418.63983190274,427.44601311093,450.81142839967,460.29593671719,463.04059749819,464.84863332797,467.68799948244,473.38327813823,481.44730940653,494.81250396057,507.89557223152,530.5400461273,536.89336419349,546.51035309109,556.21839323373,564.84851858989,555.34440868832,575.37846429862,578.24688040545,583.30817490595,592.70615294178,591.38331833164,599.48827033426,604.60403326381,610.02990971465,613.39362401664,609.39437724261,600.03313238011,602.05835577959,603.84799579677,613.43024809197,611.32132333311,609.16980925093,584.57147378158,580.73783380247,569.01029804205,571.83984854671
AUT,Austria,71.810865002002,74.995738750046,77.199902715073,80.964086516864,78.727149639696,76.204014607332,81.656905697408,79.052996724338,81.064949811641,83.755912893302,81.880903919908,78.206577799067,76.037462450518,75.910736121436,78.379153004897,79.763267177039,78.195290024119,78.309798480041,77.095877311654,76.373009376862,80.457198912368,84.602057110307,79.053578176309,79.025103241821,79.321774595774,82.174889977485,86.151876154066,85.339545713609,85.467681177702,83.402983178634,83.514060310591,88.423173190384,90.276045510392,95.792057694892,95.636489202584,96.201540502504,93.767897933951,90.639006641919,90.265316530338,82.749432587946,88.933580093273,87.197488945325,83.831261169226,84.649350080258,81.020140728691,82.16874390626,82.717423464051,85.163053666982,82.206921313217,83.457355797915,77.27335419252,80.724159206338,75.408468643277,72.921492529812
AZE,Azerbaijan,32.715946239392,33.070701200611,34.920580403587,37.340026648481,39.797215205678,42.548439200825,43.686904843134,45.018933756445,47.221506127173,48.780819841537,50.937900968141,52.186340918393,53.069917173419,54.098845502674,55.030537900695,55.885628675503,56.958258207508,58.038133802192,57.854390361594,57.932095546125,67.841950431076,65.994026747089,55.365903402269,48.978782253324,43.440975506132,42.612318778866,37.269724657518,36.627776525027,37.099224283309,38.080956394624,39.855719391836,39.224472950699,39.086008704806,41.904239310097,41.912625204943,44.834408403908,46.60005902343,47.054750392243,51.587156805829,45.962260414897,44.944501683912,47.355512860572,50.451293251478,51.689056599792,53.501505433445,53.363199902748,53.128274998862,52.888621332302,53.600957801618,56.380338739885,54.72445103707,56.986171373616,59.026282347161,62.550294041306
BDI,Burundi,1.9905475177482,1.9836577668272,2.0767531283595,2.1319977727068,2.1548792611401,2.2370622446594,2.2505987581611,2.2652359108078,2.2981334378181,2.3692053890667,2.1317438438757,1.9337987168808,1.9571474844534,2.0041980489232,2.0788220317305,2.0319232595706,2.2287490010172,2.2709636109705,2.394556738396,2.4412035605664,2.8922301688965,3.0261488162775,2.9761835914382,3.0195205999431,3.0014145998848,3.1152097788828,3.2274106959716,3.2902618132965,3.2589961698838,2.8463409412854,2.9146021906301,2.8649545103726,2.8349124100622,2.874930020323,3.0270308246662,3.1417779212347,3.3475492934873,3.6160198433984,3.6353555048033,3.8389438286041,4.14053132433,4.3878938096375,4.3697039082101,5.3882574952621,5.3195847330747,5.3057025071436,5.6147632359288,6.2474279187598,6.4625638834272,6.1100574373036,6.0365752151651,6.8353520173701,6.9961858028337,7.0491399156994
BEL,Belgium,166.9939591664,157.39046343009,168.88662834504,174.70307141601,175.02515601465,155.58765786364,164.98913787848,163.68223506126,167.94119282893,177.24391656943,166.82979133374,155.1829340376,146.86933017294,137.56773308375,141.6682706703,139.11636251481,138.81998171611,137.90175186971,138.29201296493,139.15883959022,140.54955170486,144.48599887704,142.18509892134,140.2580497429,147.58599048134,148.48514324071,153.82842015554,150.1390985294,153.8004204215,149.80095116072,151.19896445046,151.37585959672,143.51802940004,147.21016129468,146.09742055099,143.06457523602,139.56758474533,136.84567547766,138.66688505523,131.214568116,139.62397367272,129.27066637768,127.4017007747,128.8169093458,122.01308642173,126.73472887837,125.74710727657,123.72833695085,124.17797296948,123.71378376298,115.81771587286,119.75269745651,112.27966756945,106.37018790875
BEN,Benin,2.3825625231179,2.4713272539363,2.6788713132107,2.8202734283745,2.801205321568,2.9923446013205,2.8653577421859,2.978172639334,3.077722556275,3.1922999535956,3.3488134855809,3.5405539731886,3.7663365215571,3.6979217408731,3.7841934403851,3.9979151156417,3.7391411206526,3.7141737419609,3.6814820884893,3.6750012692621,3.8569548825963,3.9481498792269,4.0533678066101,4.0738780087027,4.406459521953,4.1891123769379,5.1336325962333,5.4194572750152,5.4388038496099,5.7852627783314,6.0140807944545,6.550188330495,7.0035453056545,7.3594814451296,7.6782381782958,8.1309344875099,9.3859393805271,10.097553938332,10.216560230079,10.749359574415,11.625340783937,11.72561941225,11.694035971796,12.490530572957,13.060711292786,13.603233626302,15.305192429551,15.643611646607,17.147757213177,17.167420312214,17.652765065405,16.018630172984,16.614973157311,16.699491601107
BFA,Burkina Faso,6.4699299893032,6.496320175007,6.1686597080566,5.8734562249087,5.9811340187761,6.1812353238688,6.3572937380328,6.465877185439,6.7146027105155,7.0263837349037,7.2226418500897,7.5173908475402,7.8442860552677,8.0881540704357,8.2912803713343,9.2256192930903,9.5726006985391,9.9424986806946,10.231294367597,10.463565556436,11.233013578204,11.822484551845,11.941109562303,12.221957404775,12.608211157541,13.010657153581,13.397086202224,13.925563736713,14.322795529904,13.736378431481,14.080524553245,15.682107693504,16.087363714436,19.384243704024,19.687222912667,20.298005170829,20.756368346317,21.662259493825,22.690503884495,23.181860597969,23.920214905431,24.586788381041,25.427848096119,26.382340473408,26.569357037526,28.190166262236,28.912475885743,29.982619742457,31.098667435537,32.443108438421,28.824747193614,33.644499380258,34.021026341332,34.456815083211
BGD,Bangladesh,124.35581180549,117.6649603473,119.78521056959,120.98698059788,119.84800561352,125.33257261765,122.0782217223,123.60546285684,127.13807726738,129.0807380856,122.17389325819,122.99211788209,124.70683954396,118.89744088431,121.91319224466,124.13838194122,126.7637204743,125.65419704694,126.22239595615,129.90209294684,130.09529098958,128.13230403202,129.3811753214,128.73710582718,130.66719178516,135.88005131498,137.4478157936,139.1912555057,138.57622403402,144.72148007214,146.01198108484,152.38085372641,156.29231236927,159.444615224,160.37680045683,166.01014377145,171.13468339211,175.96280581723,186.50125375475,191.75386521677,200.12839322248,205.07871029953,210.00699300018,212.86903529293,219.57825170557,228.5647920128,235.61883748439,247.57028205499,252.56407589187,255.84698296322,251.55929277478,269.41105417916,278.4888564656,281.38053496815
BGR,Bulgaria,91.517329525409,92.210281428316,95.154495981517,96.311924688087,97.239809066481,103.76348769524,104.66182921998,107.63226367129,113.81814405347,117.79383376413,121.32833153751,117.72803385379,119.77826978188,118.69329839838,116.69748997278,118.1813619102,119.20174095232,119.27590967947,118.56976695487,116.65859377308,103.43889674008,86.179038252635,81.385137882527,80.068901426642,76.288182494843,77.011102373445,77.475417004736,74.516104559569,71.469490622058,64.293007455201,62.443300275996,64.37638286473,60.996610216506,67.030617156488,65.30884966225,66.061652705517,67.36583173991,71.101095525281,67.849207266248,59.544066078186,62.336392427143,67.931221229507,62.639815671735,57.348537796789,59.978998009957,63.86992001809,61.364336978966,63.720770030751,60.050891923842,58.42663105705,53.565859526505,60.029908911077,64.232607296639,53.372279020841
BHR,Bahrain,18.39188103032,18.553085808979,19.408494408891,20.693898162489,22.211254903818,19.943104605786,20.875153424488,23.831487920283,23.608453078169,24.424408877656,24.284406041941,24.461944991224,24.586952765114,24.282208178843,24.421889316921,25.338199222618,27.714573583216,27.112451996925,28.099358647597,28.332405388207,29.06648668684,28.615851314166,32.827131971063,34.930553034446,34.876795001794,34.737889622985,36.056988564275,33.450948646095,34.970824457128,37.028124882453,37.5860669522,38.609239058665,38.112550158018,37.759213902514,37.694364969334,41.151758699399,42.769050523861,43.879230869794,47.368470508009,47.951369899536,48.29339020194,48.661666465253,52.424771526698,56.99404300384,58.827067717415,59.010820470968,59.243230924304,59.07867106816,59.137764760335,63.020316904205,63.184525244033,63.387757963305,62.505471168994,63.733860649409
BHS,Bahamas,1.5595349150651,1.5940724883267,1.8592919132863,1.855863291499,1.6381452200662,1.6792314436337,1.5031114063405,1.6576445885649,1.681797815631,1.7310746696002,1.7094510361595,1.5284606471569,1.2866718316022,0.99376600474817,0.98436565599974,0.89632144576615,0.93608797775425,1.078017475446,1.1025874929948,1.2643828775669,1.3069386748712,1.2017949686366,1.0668486618782,1.0942334704832,1.1942446065321,1.3562301156387,1.495879979294,1.5101970862787,1.7112845702834,1.5621564437044,1.2580091077472,1.2584424545899,1.3595233690829,1.080658784063,1.1548964433465,1.1450606016406,1.3882877895879,1.616556837069,1.6759054600952,1.4362837984224,1.5922718503906,1.1697246425863,1.3367992950915,1.4195145042391,1.4660939978713,1.4532243326883,1.5839493383002,1.7209668701189,1.8913942187278,2.1288977113818,1.7910005488271,1.9488209119195,1.9575175242031,2.0502828926945
BIH,Bosnia and Herzegovina,16.405690495086,16.759677676168,16.373656034803,17.612054096004,19.058728465322,19.61835854568,19.570737932446,20.166965763998,20.967409611817,21.684767884328,21.05465387402,23.136044122358,24.222123501615,25.674760060383,26.708809890211,27.776830757932,28.623055111912,27.043966707003,27.221242794804,27.538503039129,32.80788513656,29.728053423113,22.81462822276,19.508042586125,6.4922682204725,6.5063837692635,7.2000686028122,12.500356213977,15.658031501512,16.081123362834,19.803510640528,19.340097793177,20.438424725073,20.854906310084,22.365951349614,23.113022836497,25.287928495382,26.54452855822,28.006890883342,27.79078629454,28.337559647076,31.622958809837,29.512815692685,29.328817463378,27.862962886669,27.819013708234,31.226808622556,31.829445794447,32.231955679314,30.525753057475,30.444772722127,30.278663079885,30.239699527971,29.397991348246
BLR,Belarus,89.042128361601,90.218797048295,95.320069658661,102.25410443179,109.08312362184,115.31701398273,119.10833802874,122.28781232894,126.5131524543,130.05729544974,133.58620017131,135.31697457067,136.19434922871,137.37419579765,137.26711300349,137.42787799452,137.87473830256,138.76335353217,136.57584918185,133.34053103074,139.92209366558,135.05169367595,123.32679179976,109.12467105356,95.535289070417,86.788940390729,86.966535328259,86.927041029126,85.307173467984,82.765015336988,80.01458851297,78.615761538682,78.526733044155,79.093449759903,83.052591036422,83.23338799979,86.153735562245,84.751469055284,92.398928594185,89.715381562719,94.924404027272,92.265911345552,93.904137478626,94.450994743227,93.867773304748,89.252598193065,88.450395868133,90.188013596769,93.500047238185,91.340746907436,88.580589621485,88.695163074365,86.803112417417,84.277601484293
BLZ,Belize,0.27390556184863,0.29472176878956,0.3132996491968,0.31866894747158,0.32401373485253,0.34375223930409,0.33696555136863,0.34828964480748,0.34877604740934,0.35088876817454,0.35599571444612,0.35456735257674,0.35241549020506,0.37381513439846,0.36592884459734,0.36384941103127,0.38741284625212,0.37586233765532,0.3677960235225,0.41559075441377,0.47253511541364,0.49043392294673,0.48606213962251,0.4695821838581,0.4721920240615,0.45562621072685,0.43952309314579,0.53413995258832,0.55227878104901,0.56959816996947,0.50245429084098,0.52444666421608,0.53930589517188,0.56807838944839,0.54431699361291,0.56930626389997,0.66148900576031,0.69090375830135,0.70150701304965,0.7616538770236,0.80335290887022,0.77323104302208,0.74454466917886,0.81101359678947,0.7662202442266,0.8187213987446,0.84332161649278,0.88585530245187,0.84634711627659,0.88085791128674,0.83334322170548,0.86808393443562,0.89140919099371,0.92034733748831
BMU,Bermuda,0.16124419550582,0.16281857354724,0.19363951148026,0.1949885390628,0.17565411591599,0.2086135966415,0.19135795674975,0.20929602109186,0.20947964475521,0.20774724432873,0.20620891614808,0.17921630067063,0.17796762173897,0.18353172043108,0.19687131367727,0.19244594068541,0.1887902799066,0.27607444738132,0.32028482268329,0.39316023571929,0.28185610335893,0.25670786411865,0.20780063652042,0.22923310663013,0.22732724978423,0.22847177017977,0.23247214320988,0.23833161711129,0.24376484736964,0.24685288254843,0.17762779734479,0.17609897042488,0.19329539353641,0.19895186728647,0.20097670653799,0.21443735329919,0.26116563605032,0.30772628043387,0.30958883070205,0.27426704263303,0.33937401437587,0.18015174519982,0.20474197830999,0.22513113205844,0.30112648243666,0.25889003432014,0.34140497492144,0.31444981734541,0.34086087237314,0.38773313917279,0.3440780333016,0.35957600503156,0.36064964688082,0.37883791454079
BOL,Bolivia,27.011125383463,28.036193800707,32.660828422363,34.215521418528,34.044851555422,32.831278214564,34.187615130042,31.906941844692,33.019320893031,30.956261623197,30.314351228922,28.101229222249,29.381188155834,30.241471355262,28.677876623366,28.905798420942,26.537492998923,27.639539650744,28.378703142234,29.996491747378,29.621378433752,31.407072428276,32.729841587165,34.900723815106,36.945931550206,29.214165940487,29.057600950006,33.436451175702,30.771850099265,30.054708251209,29.388108889378,27.879509213951,29.07160764865,30.019883197404,31.384543290549,31.948141761429,32.992491539376,35.01994788052,36.171306197585,37.571279860216,40.927583274941,41.700486131059,43.448809049437,45.251583965741,46.278298555415,47.241967056431,48.991005993852,49.626618834174,50.278215324859,51.182720029051,48.016110025316,52.108473859321,53.502498564029,55.185652756247
BRA,Brazil,349.405641317,357.39266820138,378.12687368965,405.58231341614,433.21801536653,455.82657863036,492.81538314386,510.40489404508,525.6184832251,548.92167133672,576.07948555947,563.68622873062,569.97906412469,566.26125945277,587.00068425914,605.63303279172,637.95468597231,655.59830301857,670.5536971156,680.62317420788,671.57627433923,699.24652519941,720.55907243921,746.29470911372,776.02363696917,813.58500773381,819.95191347605,845.61661693594,862.03395538543,876.49454509537,898.95691713991,912.60173959594,935.70631330368,966.39408855073,1016.1272099644,1025.4214723374,1031.6679312869,1048.4180295381,1076.3559257277,1051.4127315516,1129.4764449013,1165.6478128711,1199.5673309137,1235.7172269609,1268.1342085136,1252.3052728243,1227.8324514738,1239.039909605,1216.0913220028,1220.4027164185,1215.9991466163,1294.5114654999,1298.4893548009,1300.1688666752
BRB,Barbados,0.50035520228579,0.50971694038033,0.56340079707497,0.5732249114114,0.52980979691975,0.57804431258449,0.55397785692506,0.60759119695953,0.61215994166724,0.6165420806593,0.6287957887987,0.61486242321687,0.59740570971815,0.60830567225606,0.70484284286204,0.76652537850903,0.79679239760967,0.75387923493817,0.76584938357898,0.84613998154098,0.8599323641017,0.82813658428238,0.81580696000756,0.77687490258497,0.76420698440716,0.77666692847381,0.77035723473085,0.86691897928728,0.93409223176593,0.96792166457367,0.83976209393151,0.80167328992779,0.82972999369136,0.85924870214621,0.85400588562176,0.86739648801797,0.90500856311162,0.87238601888181,1.0095837872781,1.0029709773832,1.0206052994593,0.87955791060298,0.83896148250236,0.92336421400792,0.86087431571198,0.91249460913151,0.96733275106694,0.87744665616827,0.93496537736546,1.0317111489481,0.86468641893572,0.94943904588874,0.95183285563031,0.98904380539195
BRN,Brunei,2.7792636235695,2.6192644351154,3.1896987178051,4.006331978556,4.1739112729104,4.3267372630881,5.0889041744622,5.2641234982091,5.373431358871,5.1729701747782,6.0480791945581,4.9951322823774,5.3399330256131,5.7293252789618,5.5500139692009,5.406117849729,5.1935870824225,5.2288350649119,5.5405598868297,5.4912186956711,5.8934134572347,6.4201797669164,6.6325100033915,6.9518788058066,7.0845717427372,7.3667222246222,7.7346300387639,8.2437215515942,7.7117991339735,8.1931509344813,8.5252437412654,8.7702102932453,7.9382615314656,8.9540583753954,8.4526117859298,8.134854030147,11.367869547209,10.853957604831,12.955837272718,11.066813238811,10.026457893988,10.725304545072,10.38950561281,10.325755339033,10.533924248517,9.8231356024147,10.232099545956,10.229457386775,10.457875035776,10.126701216272,12.574001437603,12.332308870815,11.887321509211,12.157942508343
BTN,Bhutan,0.70227121521765,0.71301351731871,0.72715250850953,0.7399253514743,0.75354704725547,0.76349853405782,0.78063220788172,0.79683106656243,0.82038115513685,0.8375386926946,0.85494977470338,0.89063339340875,0.91944116800711,0.95027106751343,0.96803185503508,1.0122517432124,1.0381133038695,1.1139122820923,1.0351242531831,1.0437138645977,1.2536865560663,1.1632703134884,1.1181371889062,1.1390866984525,1.2018610873318,1.3614149917182,1.3832758477453,1.3880801824262,1.3982331823471,1.419461586659,1.426389557989,1.4240882165067,1.444834098227,1.4672697435124,1.4692087670849,1.6143438684604,1.7219926511006,1.7534913500393,1.7661762765969,1.9455738875609,2.0663742375085,2.2992321785502,2.2320876216983,2.3502596980003,2.3921738816546,2.5827411128738,2.7400484299391,2.8984667375233,3.1661295578942,3.3305686955311,3.0651525783393,3.1869727105352,3.2176067598543,3.2548573740653
BWA,Botswana,3.3805410746341,3.5069269047403,4.0798068126252,4.3086564700523,4.9017520209048,5.4675034201111,6.2933679298626,6.8433469530706,6.5983215544283,6.6814028033221,6.8892216228837,7.1322830494571,7.3313160325504,7.0441385346493,6.7934236727378,6.5027037761873,6.6766833513776,6.7882628498787,7.7437652283266,8.1863676078431,9.1835158751483,8.2089338305234,8.4621297889719,8.2054799977914,8.3339049892914,9.3621266177894,8.4416843995859,8.7071706497169,9.5564295618171,10.203830819008,10.565568901045,9.9862055427984,9.5509025761343,9.3206148083586,9.2630796673077,9.9199388470164,9.7295628078417,9.9627892860397,10.245737412891,10.061068942962,9.9064210487524,10.310279433616,9.4747742489866,11.427670553813,12.585671212578,13.030559722292,12.14795012942,12.430744480868,13.433603114323,12.169976487287,10.504732126927,11.547632921361,12.392716895811,12.712755146957
CAF,Central African Republic,1.628668208085,1.702572994918,1.7971913230766,1.8538672694379,1.9777269138974,2.0263026299153,2.1064958693775,2.2824993035712,2.4918738332066,3.0876703871374,3.2855888550534,3.4058671488176,6.5389088712488,6.6503144035728,6.2270882108911,6.3909743060695,6.9369393331054,6.8210260644567,6.6297591332496,7.4037530366052,7.5483922429089,8.0482647888387,8.0309847715858,7.5012341074798,8.1444219761793,8.3538842883283,8.7023514625145,7.8334817309794,9.1254343490735,8.9340033393257,9.1451853184685,9.5739760514725,8.576611406878,9.7141298057255,9.0672618053758,9.8076815358037,9.8613919072752,10.860781657117,10.886807471751,10.25112829322,10.879748918468,11.791328629823,11.515621728208,11.441459473304,11.359607635924,11.756376205572,12.509208289008,11.988616850448,12.277544967533,12.091462997859,12.497431312207,12.626826019388,13.024278712284,12.502621395351
